Experiment,Dataset,Detector,Metric,Value,Source_File
E1_Baseline,PartialSpoof_eval,CFPRF,utt_eer,0.05879590494952196,results/e1_baseline/results.json:cfprf.utt_eer
E1_Baseline,PartialSpoof_eval,CFPRF,utt_eer_threshold,0.7196543216705322,results/e1_baseline/results.json:cfprf.utt_eer_threshold
E1_Baseline,PartialSpoof_eval,CFPRF,seg_eer_20ms,0.07699134402460485,results/e1_baseline/results.json:cfprf.seg_eer_20ms
E1_Baseline,PartialSpoof_eval,CFPRF,seg_eer_40ms,0.09066552125944533,results/e1_baseline/results.json:cfprf.seg_eer_40ms
E1_Baseline,PartialSpoof_eval,CFPRF,seg_eer_80ms,0.1377641640092196,results/e1_baseline/results.json:cfprf.seg_eer_80ms
E1_Baseline,PartialSpoof_eval,CFPRF,seg_eer_160ms,0.21040162674531673,results/e1_baseline/results.json:cfprf.seg_eer_160ms
E1_Baseline,PartialSpoof_eval,CFPRF,seg_eer_320ms,0.3012623523381532,results/e1_baseline/results.json:cfprf.seg_eer_320ms
E1_Baseline,PartialSpoof_eval,CFPRF,seg_eer_640ms,0.3818181818181819,results/e1_baseline/results.json:cfprf.seg_eer_640ms
E1_Baseline,PartialSpoof_eval,CFPRF,seg_f1_20ms,0.8961209472343494,results/e1_baseline/results.json:cfprf.seg_f1_20ms
E1_Baseline,PartialSpoof_eval,BAM,utt_eer,0.00535362073828966,results/e1_baseline/results.json:bam.utt_eer
E1_Baseline,PartialSpoof_eval,BAM,utt_eer_threshold,0.9999780654907227,results/e1_baseline/results.json:bam.utt_eer_threshold
E1_Baseline,PartialSpoof_eval,BAM,seg_eer_160ms,0.04651764584800689,results/e1_baseline/results.json:bam.seg_eer_160ms
E1_Baseline,PartialSpoof_eval,BAM,seg_eer_320ms,0.19665564113318332,results/e1_baseline/results.json:bam.seg_eer_320ms
E1_Baseline,PartialSpoof_eval,BAM,seg_eer_640ms,0.2753466378145003,results/e1_baseline/results.json:bam.seg_eer_640ms
E1_Baseline,PartialSpoof_eval,BAM,seg_f1_160ms,0.7956253414608867,results/e1_baseline/results.json:bam.seg_f1_160ms
E1_Baseline,PartialSpoof_eval,MRM,utt_eer,0.009381373215883207,results/e1_baseline/results.json:mrm.utt_eer
E1_Baseline,PartialSpoof_eval,MRM,utt_eer_threshold,0.9263059496879578,results/e1_baseline/results.json:mrm.utt_eer_threshold
E1_Baseline,PartialSpoof_eval,MRM,seg_eer_20ms,0.13914493219133836,results/e1_baseline/results.json:mrm.seg_eer_20ms
E1_Baseline,PartialSpoof_eval,MRM,seg_eer_40ms,0.13801564691472903,results/e1_baseline/results.json:mrm.seg_eer_40ms
E1_Baseline,PartialSpoof_eval,MRM,seg_eer_80ms,0.19075638530386854,results/e1_baseline/results.json:mrm.seg_eer_80ms
E1_Baseline,PartialSpoof_eval,MRM,seg_eer_160ms,0.2664924369862982,results/e1_baseline/results.json:mrm.seg_eer_160ms
E1_Baseline,PartialSpoof_eval,MRM,seg_eer_320ms,0.3394382157926339,results/e1_baseline/results.json:mrm.seg_eer_320ms
E1_Baseline,PartialSpoof_eval,MRM,seg_eer_640ms,0.3939663300875616,results/e1_baseline/results.json:mrm.seg_eer_640ms
E1_Baseline,PartialSpoof_eval,MRM,seg_f1_20ms,0.818108007421067,results/e1_baseline/results.json:mrm.seg_f1_20ms
E2_Calibration,PartialSpoof_eval,BAM,uncalibrated_dev_ece,0.003959449992077206,results/e2_calibration/results.json:bam.uncalibrated.dev_ece
E2_Calibration,PartialSpoof_eval,BAM,uncalibrated_dev_brier,0.0036614357037605618,results/e2_calibration/results.json:bam.uncalibrated.dev_brier
E2_Calibration,PartialSpoof_eval,BAM,uncalibrated_dev_nll,0.02618108605673384,results/e2_calibration/results.json:bam.uncalibrated.dev_nll
E2_Calibration,PartialSpoof_eval,BAM,uncalibrated_eval_ece,0.0037366660170214403,results/e2_calibration/results.json:bam.uncalibrated.eval_ece
E2_Calibration,PartialSpoof_eval,BAM,uncalibrated_eval_brier,0.0037714612661779085,results/e2_calibration/results.json:bam.uncalibrated.eval_brier
E2_Calibration,PartialSpoof_eval,BAM,uncalibrated_eval_nll,0.025743402949901385,results/e2_calibration/results.json:bam.uncalibrated.eval_nll
E2_Calibration,PartialSpoof_eval,BAM,platt_dev_ece,0.003926086818476913,results/e2_calibration/results.json:bam.platt.dev_ece
E2_Calibration,PartialSpoof_eval,BAM,platt_dev_brier,0.004019114380811909,results/e2_calibration/results.json:bam.platt.dev_brier
E2_Calibration,PartialSpoof_eval,BAM,platt_dev_nll,0.02761165717155824,results/e2_calibration/results.json:bam.platt.dev_nll
E2_Calibration,PartialSpoof_eval,BAM,platt_eval_ece,0.0029312674058081956,results/e2_calibration/results.json:bam.platt.eval_ece
E2_Calibration,PartialSpoof_eval,BAM,platt_eval_brier,0.004076222498432486,results/e2_calibration/results.json:bam.platt.eval_brier
E2_Calibration,PartialSpoof_eval,BAM,platt_eval_nll,0.02632170931531547,results/e2_calibration/results.json:bam.platt.eval_nll
E2_Calibration,PartialSpoof_eval,BAM,temperature_dev_ece,0.003971325795501392,results/e2_calibration/results.json:bam.temperature.dev_ece
E2_Calibration,PartialSpoof_eval,BAM,temperature_dev_brier,0.0034891262962466895,results/e2_calibration/results.json:bam.temperature.dev_brier
E2_Calibration,PartialSpoof_eval,BAM,temperature_dev_nll,0.019257423551109553,results/e2_calibration/results.json:bam.temperature.dev_nll
E2_Calibration,PartialSpoof_eval,BAM,temperature_eval_ece,0.0034711839123841154,results/e2_calibration/results.json:bam.temperature.eval_ece
E2_Calibration,PartialSpoof_eval,BAM,temperature_eval_brier,0.003631408025930015,results/e2_calibration/results.json:bam.temperature.eval_brier
E2_Calibration,PartialSpoof_eval,BAM,temperature_eval_nll,0.019060234788041096,results/e2_calibration/results.json:bam.temperature.eval_nll
E2_Calibration,PartialSpoof_eval,BAM,isotonic_dev_ece,0.0022086146439984832,results/e2_calibration/results.json:bam.isotonic.dev_ece
E2_Calibration,PartialSpoof_eval,BAM,isotonic_dev_brier,0.0021917322316994717,results/e2_calibration/results.json:bam.isotonic.dev_brier
E2_Calibration,PartialSpoof_eval,BAM,isotonic_dev_nll,0.03508465646440423,results/e2_calibration/results.json:bam.isotonic.dev_nll
E2_Calibration,PartialSpoof_eval,BAM,isotonic_eval_ece,0.0033929719282650185,results/e2_calibration/results.json:bam.isotonic.eval_ece
E2_Calibration,PartialSpoof_eval,BAM,isotonic_eval_brier,0.0033691477050628504,results/e2_calibration/results.json:bam.isotonic.eval_brier
E2_Calibration,PartialSpoof_eval,BAM,isotonic_eval_nll,0.053932118737130254,results/e2_calibration/results.json:bam.isotonic.eval_nll
E2_Calibration,PartialSpoof_eval,CFPRF,uncalibrated_dev_ece,0.22854665497917998,results/e2_calibration/results.json:cfprf.uncalibrated.dev_ece
E2_Calibration,PartialSpoof_eval,CFPRF,uncalibrated_dev_brier,0.10867608798336427,results/e2_calibration/results.json:cfprf.uncalibrated.dev_brier
E2_Calibration,PartialSpoof_eval,CFPRF,uncalibrated_dev_nll,0.38938566561402765,results/e2_calibration/results.json:cfprf.uncalibrated.dev_nll
E2_Calibration,PartialSpoof_eval,CFPRF,uncalibrated_eval_ece,0.18507665627212258,results/e2_calibration/results.json:cfprf.uncalibrated.eval_ece
E2_Calibration,PartialSpoof_eval,CFPRF,uncalibrated_eval_brier,0.10920315746627916,results/e2_calibration/results.json:cfprf.uncalibrated.eval_brier
E2_Calibration,PartialSpoof_eval,CFPRF,uncalibrated_eval_nll,0.39094991171611393,results/e2_calibration/results.json:cfprf.uncalibrated.eval_nll
E2_Calibration,PartialSpoof_eval,CFPRF,platt_dev_ece,0.1075879605087412,results/e2_calibration/results.json:cfprf.platt.dev_ece
E2_Calibration,PartialSpoof_eval,CFPRF,platt_dev_brier,0.05128317876826862,results/e2_calibration/results.json:cfprf.platt.dev_brier
E2_Calibration,PartialSpoof_eval,CFPRF,platt_dev_nll,0.1819401037938833,results/e2_calibration/results.json:cfprf.platt.dev_nll
E2_Calibration,PartialSpoof_eval,CFPRF,platt_eval_ece,0.09603843465381863,results/e2_calibration/results.json:cfprf.platt.eval_ece
E2_Calibration,PartialSpoof_eval,CFPRF,platt_eval_brier,0.05254788688559444,results/e2_calibration/results.json:cfprf.platt.eval_brier
E2_Calibration,PartialSpoof_eval,CFPRF,platt_eval_nll,0.19396784596508349,results/e2_calibration/results.json:cfprf.platt.eval_nll
E2_Calibration,PartialSpoof_eval,CFPRF,temperature_dev_ece,0.04615405314182258,results/e2_calibration/results.json:cfprf.temperature.dev_ece
E2_Calibration,PartialSpoof_eval,CFPRF,temperature_dev_brier,0.07949957851537776,results/e2_calibration/results.json:cfprf.temperature.dev_brier
E2_Calibration,PartialSpoof_eval,CFPRF,temperature_dev_nll,0.27644323482947697,results/e2_calibration/results.json:cfprf.temperature.dev_nll
E2_Calibration,PartialSpoof_eval,CFPRF,temperature_eval_ece,0.04110645350764712,results/e2_calibration/results.json:cfprf.temperature.eval_ece
E2_Calibration,PartialSpoof_eval,CFPRF,temperature_eval_brier,0.07826447384290047,results/e2_calibration/results.json:cfprf.temperature.eval_brier
E2_Calibration,PartialSpoof_eval,CFPRF,temperature_eval_nll,0.27345267564720044,results/e2_calibration/results.json:cfprf.temperature.eval_nll
E2_Calibration,PartialSpoof_eval,CFPRF,isotonic_dev_ece,0.00290928326644482,results/e2_calibration/results.json:cfprf.isotonic.dev_ece
E2_Calibration,PartialSpoof_eval,CFPRF,isotonic_dev_brier,0.012520543569291689,results/e2_calibration/results.json:cfprf.isotonic.dev_brier
E2_Calibration,PartialSpoof_eval,CFPRF,isotonic_dev_nll,0.04823426407973613,results/e2_calibration/results.json:cfprf.isotonic.dev_nll
E2_Calibration,PartialSpoof_eval,CFPRF,isotonic_eval_ece,0.04567600789739456,results/e2_calibration/results.json:cfprf.isotonic.eval_ece
E2_Calibration,PartialSpoof_eval,CFPRF,isotonic_eval_brier,0.04562759413609507,results/e2_calibration/results.json:cfprf.isotonic.eval_brier
E2_Calibration,PartialSpoof_eval,CFPRF,isotonic_eval_nll,0.1518576316239301,results/e2_calibration/results.json:cfprf.isotonic.eval_nll
E2_Calibration,PartialSpoof_eval,MRM,uncalibrated_dev_ece,0.05000289256058154,results/e2_calibration/results.json:mrm.uncalibrated.dev_ece
E2_Calibration,PartialSpoof_eval,MRM,uncalibrated_dev_brier,0.026104297594589647,results/e2_calibration/results.json:mrm.uncalibrated.dev_brier
E2_Calibration,PartialSpoof_eval,MRM,uncalibrated_dev_nll,0.07529599273641065,results/e2_calibration/results.json:mrm.uncalibrated.dev_nll
E2_Calibration,PartialSpoof_eval,MRM,uncalibrated_eval_ece,0.04783677498356206,results/e2_calibration/results.json:mrm.uncalibrated.eval_ece
E2_Calibration,PartialSpoof_eval,MRM,uncalibrated_eval_brier,0.02761359720984118,results/e2_calibration/results.json:mrm.uncalibrated.eval_brier
E2_Calibration,PartialSpoof_eval,MRM,uncalibrated_eval_nll,0.08051809698140093,results/e2_calibration/results.json:mrm.uncalibrated.eval_nll
E2_Calibration,PartialSpoof_eval,MRM,platt_dev_ece,0.002903403751572756,results/e2_calibration/results.json:mrm.platt.dev_ece
E2_Calibration,PartialSpoof_eval,MRM,platt_dev_brier,0.0026159588016518094,results/e2_calibration/results.json:mrm.platt.dev_brier
E2_Calibration,PartialSpoof_eval,MRM,platt_dev_nll,0.01434025709642518,results/e2_calibration/results.json:mrm.platt.dev_nll
E2_Calibration,PartialSpoof_eval,MRM,platt_eval_ece,0.007270988717531178,results/e2_calibration/results.json:mrm.platt.eval_ece
E2_Calibration,PartialSpoof_eval,MRM,platt_eval_brier,0.008150426342002989,results/e2_calibration/results.json:mrm.platt.eval_brier
E2_Calibration,PartialSpoof_eval,MRM,platt_eval_nll,0.03946045855709479,results/e2_calibration/results.json:mrm.platt.eval_nll
E2_Calibration,PartialSpoof_eval,MRM,temperature_dev_ece,0.04989311868232884,results/e2_calibration/results.json:mrm.temperature.dev_ece
E2_Calibration,PartialSpoof_eval,MRM,temperature_dev_brier,0.025778005817868727,results/e2_calibration/results.json:mrm.temperature.dev_brier
E2_Calibration,PartialSpoof_eval,MRM,temperature_dev_nll,0.07850640315623086,results/e2_calibration/results.json:mrm.temperature.dev_nll
E2_Calibration,PartialSpoof_eval,MRM,temperature_eval_ece,0.047241746679509235,results/e2_calibration/results.json:mrm.temperature.eval_ece
E2_Calibration,PartialSpoof_eval,MRM,temperature_eval_brier,0.02712695521024678,results/e2_calibration/results.json:mrm.temperature.eval_brier
E2_Calibration,PartialSpoof_eval,MRM,temperature_eval_nll,0.0827778536273393,results/e2_calibration/results.json:mrm.temperature.eval_nll
E2_Calibration,PartialSpoof_eval,MRM,isotonic_dev_ece,0.001869397961765073,results/e2_calibration/results.json:mrm.isotonic.dev_ece
E2_Calibration,PartialSpoof_eval,MRM,isotonic_dev_brier,0.0018947977823058505,results/e2_calibration/results.json:mrm.isotonic.dev_brier
E2_Calibration,PartialSpoof_eval,MRM,isotonic_dev_nll,0.020168193608552588,results/e2_calibration/results.json:mrm.isotonic.dev_nll
E2_Calibration,PartialSpoof_eval,MRM,isotonic_eval_ece,0.007992222813652085,results/e2_calibration/results.json:mrm.isotonic.eval_ece
E2_Calibration,PartialSpoof_eval,MRM,isotonic_eval_brier,0.00823993296426494,results/e2_calibration/results.json:mrm.isotonic.eval_brier
E2_Calibration,PartialSpoof_eval,MRM,isotonic_eval_nll,0.06435137878930891,results/e2_calibration/results.json:mrm.isotonic.eval_nll
E2_Calibration,PartialSpoof_eval,ALL,friedman_ece_stat,5.800000000000004,results/e2_calibration/results.json:statistical_tests.friedman_ece.friedman_stat
E2_Calibration,PartialSpoof_eval,ALL,friedman_ece_p,0.1217566197112535,results/e2_calibration/results.json:statistical_tests.friedman_ece.friedman_p
E2_Calibration,PartialSpoof_eval,ALL,friedman_brier_stat,5.0,results/e2_calibration/results.json:statistical_tests.friedman_brier.friedman_stat
E2_Calibration,PartialSpoof_eval,ALL,friedman_brier_p,0.1717971442967335,results/e2_calibration/results.json:statistical_tests.friedman_brier.friedman_p
E2_Calibration,PartialSpoof_eval,ALL,friedman_nll_stat,1.0,results/e2_calibration/results.json:statistical_tests.friedman_nll.friedman_stat
E2_Calibration,PartialSpoof_eval,ALL,friedman_nll_p,0.8012519569012009,results/e2_calibration/results.json:statistical_tests.friedman_nll.friedman_p
E4_PDSM,PartialSpoof_eval,BAM,mfa_mean_phoneme_iou,0.13998480333333332,results_old_2026-04-08/e4_pdsm/results_bam.json:mfa.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,BAM,mfa_mean_n_aopc,2.12e-06,results_old_2026-04-08/e4_pdsm/results_bam.json:mfa.mean_n_aopc
E4_PDSM,PartialSpoof_eval,BAM,mfa_mean_comprehensiveness,1.78e-06,results_old_2026-04-08/e4_pdsm/results_bam.json:mfa.mean_comprehensiveness
E4_PDSM,PartialSpoof_eval,BAM,mfa_mean_sufficiency,2.1e-07,results_old_2026-04-08/e4_pdsm/results_bam.json:mfa.mean_sufficiency
E4_PDSM,PartialSpoof_eval,BAM,window_50ms_mean_phoneme_iou,0.31155613666666665,results_old_2026-04-08/e4_pdsm/results_bam.json:window_50ms.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,BAM,window_100ms_mean_phoneme_iou,0.31155613666666665,results_old_2026-04-08/e4_pdsm/results_bam.json:window_100ms.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,BAM,n_utterances_total,300,results_old_2026-04-08/e4_pdsm/results_bam.json:n_utterances_total
E4_PDSM,PartialSpoof_eval,BAM,n_mfa_aligned,300,results_old_2026-04-08/e4_pdsm/results_bam.json:n_mfa_aligned
E4_PDSM,PartialSpoof_eval,CFPRF,mfa_mean_phoneme_iou,0.18148150333333335,results_old_2026-04-08/e4_pdsm/results_cfprf.json:mfa.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,CFPRF,mfa_mean_n_aopc,0.00303917,results_old_2026-04-08/e4_pdsm/results_cfprf.json:mfa.mean_n_aopc
E4_PDSM,PartialSpoof_eval,CFPRF,mfa_mean_comprehensiveness,0.002767183333333333,results_old_2026-04-08/e4_pdsm/results_cfprf.json:mfa.mean_comprehensiveness
E4_PDSM,PartialSpoof_eval,CFPRF,mfa_mean_sufficiency,0.0032523866666666667,results_old_2026-04-08/e4_pdsm/results_cfprf.json:mfa.mean_sufficiency
E4_PDSM,PartialSpoof_eval,CFPRF,window_50ms_mean_phoneme_iou,0.08354030333333334,results_old_2026-04-08/e4_pdsm/results_cfprf.json:window_50ms.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,CFPRF,window_100ms_mean_phoneme_iou,0.17877963333333333,results_old_2026-04-08/e4_pdsm/results_cfprf.json:window_100ms.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,CFPRF,n_utterances_total,300,results_old_2026-04-08/e4_pdsm/results_cfprf.json:n_utterances_total
E4_PDSM,PartialSpoof_eval,CFPRF,n_mfa_aligned,300,results_old_2026-04-08/e4_pdsm/results_cfprf.json:n_mfa_aligned
E4_PDSM,PartialSpoof_eval,MRM,mfa_mean_phoneme_iou,0.17776383,results_old_2026-04-08/e4_pdsm/results_mrm.json:mfa.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,MRM,mfa_mean_n_aopc,0.00038319,results_old_2026-04-08/e4_pdsm/results_mrm.json:mfa.mean_n_aopc
E4_PDSM,PartialSpoof_eval,MRM,mfa_mean_comprehensiveness,0.00048590000000000005,results_old_2026-04-08/e4_pdsm/results_mrm.json:mfa.mean_comprehensiveness
E4_PDSM,PartialSpoof_eval,MRM,mfa_mean_sufficiency,0.00013605333333333334,results_old_2026-04-08/e4_pdsm/results_mrm.json:mfa.mean_sufficiency
E4_PDSM,PartialSpoof_eval,MRM,window_50ms_mean_phoneme_iou,0.08297927,results_old_2026-04-08/e4_pdsm/results_mrm.json:window_50ms.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,MRM,window_100ms_mean_phoneme_iou,0.17464122666666668,results_old_2026-04-08/e4_pdsm/results_mrm.json:window_100ms.mean_phoneme_iou
E4_PDSM,PartialSpoof_eval,MRM,n_utterances_total,300,results_old_2026-04-08/e4_pdsm/results_mrm.json:n_utterances_total
E4_PDSM,PartialSpoof_eval,MRM,n_mfa_aligned,300,results_old_2026-04-08/e4_pdsm/results_mrm.json:n_mfa_aligned
E5_CrossDataset,LlamaPartialSpoof,BAM,utt_eer,0.15806133629712246,results/e5_cross_dataset/results.json:llamapartialspoof.bam.utt_eer
E5_CrossDataset,LlamaPartialSpoof,BAM,seg_eer_160ms,0.32074157786362456,results/e5_cross_dataset/results.json:llamapartialspoof.bam.seg_eer_160ms
E5_CrossDataset,LlamaPartialSpoof,BAM,seg_eer_320ms,0.306394501145438,results/e5_cross_dataset/results.json:llamapartialspoof.bam.seg_eer_320ms
E5_CrossDataset,LlamaPartialSpoof,BAM,seg_eer_640ms,0.2892324416461726,results/e5_cross_dataset/results.json:llamapartialspoof.bam.seg_eer_640ms
E5_CrossDataset,LlamaPartialSpoof,BAM,seg_f1_160ms,0.6839672642477117,results/e5_cross_dataset/results.json:llamapartialspoof.bam.seg_f1_160.0ms
E5_CrossDataset,LlamaPartialSpoof,CFPRF,utt_eer,0.295881314116887,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.utt_eer
E5_CrossDataset,LlamaPartialSpoof,CFPRF,seg_eer_20ms,0.4676973741694385,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.seg_eer_20ms
E5_CrossDataset,LlamaPartialSpoof,CFPRF,seg_eer_40ms,0.4642508189843297,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.seg_eer_40ms
E5_CrossDataset,LlamaPartialSpoof,CFPRF,seg_eer_80ms,0.45805153301847984,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.seg_eer_80ms
E5_CrossDataset,LlamaPartialSpoof,CFPRF,seg_eer_160ms,0.44717603604648914,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.seg_eer_160ms
E5_CrossDataset,LlamaPartialSpoof,CFPRF,seg_eer_320ms,0.42810464825259603,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.seg_eer_320ms
E5_CrossDataset,LlamaPartialSpoof,CFPRF,seg_eer_640ms,0.39778003364933523,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.seg_eer_640ms
E5_CrossDataset,LlamaPartialSpoof,CFPRF,seg_f1_20ms,0.5833361597684983,results/e5_cross_dataset/results.json:llamapartialspoof.cfprf.seg_f1_20.0ms
E5_CrossDataset,LlamaPartialSpoof,MRM,utt_eer,0.28312595167418303,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.utt_eer
E5_CrossDataset,LlamaPartialSpoof,MRM,seg_eer_20ms,0.485383022790433,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.seg_eer_20ms
E5_CrossDataset,LlamaPartialSpoof,MRM,seg_eer_40ms,0.48028500596924495,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.seg_eer_40ms
E5_CrossDataset,LlamaPartialSpoof,MRM,seg_eer_80ms,0.47208960777568254,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.seg_eer_80ms
E5_CrossDataset,LlamaPartialSpoof,MRM,seg_eer_160ms,0.46107055265052505,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.seg_eer_160ms
E5_CrossDataset,LlamaPartialSpoof,MRM,seg_eer_320ms,0.4428626829379311,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.seg_eer_320ms
E5_CrossDataset,LlamaPartialSpoof,MRM,seg_eer_640ms,0.4186340534466576,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.seg_eer_640ms
E5_CrossDataset,LlamaPartialSpoof,MRM,seg_f1_20ms,0.5660210663520228,results/e5_cross_dataset/results.json:llamapartialspoof.mrm.seg_f1_20.0ms
E5_CrossDataset,PartialEdit,BAM,utt_eer,NA,results/e5_cross_dataset/results.json:partialedit.bam.utt_eer
E5_CrossDataset,PartialEdit,BAM,seg_eer_160ms,0.4515305679997272,results/e5_cross_dataset/results.json:partialedit.bam.seg_eer_160ms
E5_CrossDataset,PartialEdit,BAM,seg_eer_320ms,0.4737926839331604,results/e5_cross_dataset/results.json:partialedit.bam.seg_eer_320ms
E5_CrossDataset,PartialEdit,BAM,seg_eer_640ms,0.48622776386170974,results/e5_cross_dataset/results.json:partialedit.bam.seg_eer_640ms
E5_CrossDataset,PartialEdit,BAM,seg_f1_160ms,0.3138565933622077,results/e5_cross_dataset/results.json:partialedit.bam.seg_f1_160.0ms
E5_CrossDataset,PartialEdit,BAM,frame_eer,0.4505413907957309,results/e5_cross_dataset/results.json:partialedit.bam.partialedit_segment_metrics.frame_eer
E5_CrossDataset,PartialEdit,BAM,frame_accuracy,0.5498519711602036,results/e5_cross_dataset/results.json:partialedit.bam.partialedit_segment_metrics.accuracy
E5_CrossDataset,PartialEdit,BAM,frame_precision,0.21974749925312187,results/e5_cross_dataset/results.json:partialedit.bam.partialedit_segment_metrics.precision
E5_CrossDataset,PartialEdit,BAM,frame_recall,0.5489499921332218,results/e5_cross_dataset/results.json:partialedit.bam.partialedit_segment_metrics.recall
E5_CrossDataset,PartialEdit,BAM,frame_f1,0.3138565933622077,results/e5_cross_dataset/results.json:partialedit.bam.partialedit_segment_metrics.f1
E5_CrossDataset,PartialEdit,BAM,frame_roc_auc,0.5820695188817512,results/e5_cross_dataset/results.json:partialedit.bam.partialedit_segment_metrics.roc_auc
E5_CrossDataset,PartialEdit,BAM,spoof_frame_ratio,0.18754648802495655,results/e5_cross_dataset/results.json:partialedit.bam.partialedit_segment_metrics.spoof_frame_ratio
E5_CrossDataset,PartialEdit,CFPRF,utt_eer,NA,results/e5_cross_dataset/results.json:partialedit.cfprf.utt_eer
E5_CrossDataset,PartialEdit,CFPRF,seg_eer_20ms,0.3270888803450992,results/e5_cross_dataset/results.json:partialedit.cfprf.seg_eer_20ms
E5_CrossDataset,PartialEdit,CFPRF,seg_eer_40ms,0.3242855958213405,results/e5_cross_dataset/results.json:partialedit.cfprf.seg_eer_40ms
E5_CrossDataset,PartialEdit,CFPRF,seg_eer_80ms,0.320635715732657,results/e5_cross_dataset/results.json:partialedit.cfprf.seg_eer_80ms
E5_CrossDataset,PartialEdit,CFPRF,seg_eer_160ms,0.3134947488085971,results/e5_cross_dataset/results.json:partialedit.cfprf.seg_eer_160ms
E5_CrossDataset,PartialEdit,CFPRF,seg_eer_320ms,0.307694642586142,results/e5_cross_dataset/results.json:partialedit.cfprf.seg_eer_320ms
E5_CrossDataset,PartialEdit,CFPRF,seg_eer_640ms,0.32965891172143785,results/e5_cross_dataset/results.json:partialedit.cfprf.seg_eer_640ms
E5_CrossDataset,PartialEdit,CFPRF,seg_f1_20ms,0.43504725027700053,results/e5_cross_dataset/results.json:partialedit.cfprf.seg_f1_20.0ms
E5_CrossDataset,PartialEdit,CFPRF,frame_eer,0.3276351223142965,results/e5_cross_dataset/results.json:partialedit.cfprf.partialedit_segment_metrics.frame_eer
